filed_utc,kind,title,link,summary
2026-04-23T12:00:00Z,press,"Middle East war: After oil and gas, concerns grow over minerals crunch",https://news.un.org/feed/view/en/story/2026/04/1167364,The shipping crisis in the Strait of Hormuz caused by war in the Middle East has exposed a new threat: a looming shortage of strategic minerals that drive economies all over the world – and a race by countries to obtain them.
2026-04-23T12:00:00Z,sg_leadership,SECURITY COUNCIL LIVE: Update on Haiti as humanitarian crisis continues alongside gang violence,https://news.un.org/feed/view/en/story/2026/04/1167362,"The Security Council is addressing the deepening crisis in Haiti on Thursday, centered on the Secretary-General’s latest report which highlights a security landscape of both intensified enforcement and rising civilian risk. While operations including by the UN-backed Gang Suppression Force (GSF) between December and February resulted in the deaths of 1,343 suspected gang members, the humanitarian "
2026-04-22T12:00:00Z,press,"Time to apply the brakes to runaway AI, says pioneer",https://news.un.org/feed/view/en/story/2026/04/1167361,"If AI is “a very fast car with no steering wheel” then regulation must provide one, insists Nobel laureate and Artificial Intelligence pioneer Geoffrey Hinton, the visionary scientist widely known as the “godfather” of the self-learning tech."
2026-04-22T12:00:00Z,sudan_conflict,"World News in Brief: Insecurity in the Darfurs, 100 million live with landmine threats, Singapore execution moratorium",https://news.un.org/feed/view/en/story/2026/04/1167360,"The United Nations is deeply alarmed by continued insecurity in the Darfur region of Sudan and the heavy toll it is having on civilians, Spokesperson Stéphane Dujarric said on Wednesday."
2026-04-22T12:00:00Z,gaza_israel,SECURITY COUNCIL LIVE: Regional war threatens Syria’s fragile transition,https://news.un.org/feed/view/en/story/2026/04/1167358,"The Security Council is meeting now at a critical juncture for Syria’s fragile transition. While the Iran-US ceasefire has temporarily eased regional spillover from Lebanon and elsewhere, conditions remain volatile in Syria. The reported US military withdrawal now completed, marks a milestone, yet the chamber faces a country grappling with deep internal fissures and external pressures. Follow full"
2026-04-22T12:00:00Z,security_council,Libya: UN mission chief laments lack of progress towards national renewal,https://news.un.org/feed/view/en/story/2026/04/1167357,"Libya’s political leaders continue to lag in implementing a roadmap that leads to national elections and unified institutions, the UN Special Representative for the country told the Security Council on Wednesday."
2026-04-22T12:00:00Z,press,"Long hours, stress and harassment are causing hundreds of thousands of early deaths, says UN labour agency",https://news.un.org/feed/view/en/story/2026/04/1167356,"More than 840,000 people die each year from health conditions linked to risks such as long working hours, job insecurity, workplace harassment and bullying, according to a new report by the International Labour Organization (ILO)."
2026-04-22T12:00:00Z,press,"Ceasefire extension offers diplomatic opening, but tensions persist in Strait of Hormuz",https://news.un.org/feed/view/en/story/2026/04/1167354,"The United States’ decision to extend a fragile ceasefire with Iran has kept a narrow window open for diplomacy, but fresh security incidents in the Strait of Hormuz on Wednesday underscore the volatility of the situation and the risks to global shipping and regional stability."
2026-04-22T12:00:00Z,climate_environ,Earth Day: The battle to save a drowning Pacific island nation,https://news.un.org/feed/view/en/story/2026/04/1167353,"As the Pacific island nation of Tuvalu battles rising sea levels that threaten to put large parts of the island entirely underwater by the end of this century, its citizens are making efforts to safeguard their future while preparing for the worst impacts of climate change."
2026-04-22T12:00:00Z,press,"Extreme heat pushing global food systems to the brink, UN agencies warn",https://news.un.org/feed/view/en/story/2026/04/1167352,"Extreme heat is pushing global food and farming systems to the brink, threatening the livelihoods of over a billion people as rising temperatures and more frequent heatwaves redefine how food is produced worldwide, a new UN report warns."
