filed_utc,kind,title,link,summary
2026-04-23T17:32:08Z,fed_mgmt,"Experts say Trump inflated his deregulation numbers, but his process changes are here to stay",https://www.govexec.com/management/2026/04/trump-deregulation-numbers-process-changes/413062/,"The president has made several changes to the rulemaking process, including added White House scrutiny of certain regulations and exceptions to some time-consuming steps."
2026-04-22T22:08:33Z,dhs_ice_law_enf,U.S. citizens shot by ICE urge Congress to rein in federal immigration agents,https://www.govexec.com/management/2026/04/citizens-shot-ice-congress-rein-immigration-agents/413053/,Democrats highlight cases of U.S. citizens harmed in immigration enforcement actions during a House hearing that Republicans largely boycotted and key Trump officials skipped.
2026-04-22T20:07:36Z,shutdown_cr_govex,DHS to again stop paying employees in May if shutdown continues,https://www.govexec.com/pay-benefits/2026/04/dhs-again-stop-paying-employees-shutdown-continues/413039/,"Republicans took a new step on Tuesday to end the 67-day standoff, but there is still no immediate end in sight."
2026-04-22T19:17:58Z,dod_management_govex,Space Force scrambles to repair workforce as massive budget increase looms,https://www.govexec.com/management/2026/04/space-force-workers-budget-increase/413033/,The service is trying to recruit at a record pace even as Pentagon officials insist civilian departures didn't hurt acquisition.
2026-04-22T11:00:00Z,fed_mgmt,"Transportation touts air traffic control modernization, presses Congress for more funding",https://www.govexec.com/management/2026/04/transportation-air-traffic-control-overhaul/413024/,"After decades of stalled efforts, DOT says its scaled-back modernization is on track, but needs billions more to finish, as lawmakers weigh the price and past failures."
2026-04-22T10:00:00Z,fed_mgmt,"OMB seeks details from agencies on their commercial buying, or lack thereof",https://www.govexec.com/management/2026/04/omb-seeks-details-agencies-their-commercial-buying-or-lack-thereof/413025/,A new White House budget office memo also outlines what agencies have to do if they want to go down the non-commercial contracting route and who has the approval power over it.
2026-04-21T22:17:43Z,fed_mgmt,"RFK: Cuts at HHS haven’t led to problems, but we’re hiring 12,000 new employees",https://www.govexec.com/management/2026/04/RFK-cuts-HHS-hire-12000/413017/,"""Nobody in the agency wants to cut these programs,"" Kennedy said, suggesting instead they were required by the White House."
2026-04-21T22:07:22Z,opm_hr_govex,OPM proposes hazard pay for more federal firefighting activities,https://www.govexec.com/pay-benefits/2026/04/opm-proposes-hazard-pay-more-federal-firefighting-activities/413020/,"Under recently unveiled regulations, federal wildland firefighters would be eligible for a 25% increase in pay when they work on prescribed burns, a proactive tool to mitigate the risk of wildfires."
2026-04-21T19:20:06Z,fed_mgmt,Contractors sue to block Trump’s federal DEI executive order,https://www.govexec.com/management/2026/04/contractors-sue-block-trumps-federal-dei-executive-order/413013/,The lawsuit alleges minority-owned businesses are being forced to trade their First Amendment rights for federal contracts.
2026-04-21T18:37:24Z,dod_management_govex,When does federal service really end? DOD case challenges retirees’ speech rights,https://www.govexec.com/defense/2026/04/when-does-federal-service-really-end-dod-case-challenges-retirees-speech-rights/413010/,"A Pentagon effort to discipline retired Navy officer and Sen. Mark Kelly, D-Ariz., over public comments is raising broader questions about whether military retirees remain subject to federal authority, and what that could mean for speech rights, retirement benefits and post-service obligations."
